     3.000      1.000     -0.570     -0.998      0.526      0.847      0.130      1.994     -0.500      0.643      2.535     -0.074     -0.130      0.068      0.110      0.259     -0.065      0.084      0.329     -0.065      1.000      0.000      0.000      0.000      1.000     -0.500      0.000      1.000      0.000      0.000      0.000 96576259
     3.000      0.000     -2.284     -0.686      0.994      0.054      0.593     -2.256      0.500          *      0.035     -1.354     -0.407      0.590      0.032     -1.338      0.296          *      0.020      0.296      1.000      0.000      0.000      0.000      1.000      0.500      1.000      0.000      0.000      0.000      0.000 96719274
     1.000      0.000      0.134      0.109      1.253      0.330      0.227     -0.923      0.500      0.465      0.035      0.030      0.025      0.285      0.075     -0.210      0.114      0.106      0.008     -0.114      1.000      0.000      0.000      0.000      0.000     -0.500      1.000      0.000      0.000      1.000      0.000 99716420
     3.000      2.000      1.134      0.137      1.727      1.068      0.492     -3.090     -0.500     -0.966     -1.965      0.559      0.068      0.850      0.526     -1.521     -0.246     -0.476     -0.968      0.246      0.000      0.000      0.000      1.000      1.000      0.500      0.000      0.000      0.000      0.000      0.000 91580978
     3.000      2.000     -0.500     -0.149     -0.225     -0.602      0.638      2.660     -0.500          *      1.035     -0.319     -0.095     -0.144     -0.384      1.697     -0.319          *      0.660     -0.319      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 92674249
     3.000      0.000      0.662     -0.100     -0.704      1.030      1.365     -1.923      0.500     -0.591     -0.965      0.904     -0.137     -0.961      1.407     -2.625      0.683     -0.807     -1.318      0.683      1.000      1.000      0.000      0.000      1.000      0.500      1.000      0.000      0.000      0.000      0.000 91570523
     1.000      2.000      0.612      0.414      0.526      0.809     -1.046     -1.090     -0.500          *      2.535     -0.641     -0.433     -0.550     -0.846      1.139      0.523          *     -2.651      0.523      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      0.000      0.000      1.000      0.000 91884909
     3.000      2.000      0.304      0.886     -0.188      0.551      0.004      0.744      0.500      0.826      1.035      0.001      0.004     -0.001      0.002      0.003      0.002      0.004      0.004      0.002      1.000      0.000      0.000      0.000      1.000      0.500      0.000      0.000      0.000      0.000      0.000 94504129
     3.000      2.000      0.233     -0.998      0.284      0.809     -1.810      2.410     -0.500      0.568     -0.965     -0.422      1.807     -0.514     -1.465     -4.363      0.905     -1.028      1.747      0.905      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 94576591
     3.000      1.000      0.638     -0.686     -0.398     -1.487     -0.419      2.577      0.500          *      0.535     -0.268      0.288      0.167      0.624     -1.081     -0.210          *     -0.224      0.210      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      1.000      0.000      0.000      0.000 96506124
