     3.000      0.000      1.191     -0.453      1.157      1.218      0.788     -1.020      0.500          *     -1.024      0.939     -0.357      0.911      0.960     -0.804      0.394          *     -0.807     -0.394      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 94579941
     3.000      1.000      0.275     -0.746      0.359      0.018     -0.682     -1.520      0.500      0.115     -0.024     -0.188      0.509     -0.245     -0.012      1.037     -0.341     -0.079      0.017      0.341      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 97604509
     3.000      2.000      1.156     -0.746      0.651      0.966     -1.866      0.147     -0.500     -0.130     -1.024     -2.158      1.392     -1.215     -1.802     -0.274      0.933      0.243      1.912     -0.933      0.000      0.500      0.000      0.000      0.000      0.000      0.000 98506195
     3.000      0.000      0.551      2.166     -0.147     -0.079     -0.768     -1.687     -0.500          *      0.976     -0.423     -1.663      0.113      0.061      1.295      0.384          *     -0.749      0.384      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 91575604
     3.000      1.000     -0.672      1.735      0.101      0.534      0.040     -0.770      0.500          *     -1.024     -0.027      0.069      0.004      0.021     -0.031      0.020          *     -0.041     -0.020      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 92506298
     3.000      2.000      0.416      0.580      1.181      0.750      0.027      0.230     -0.500      0.218     -0.024      0.011      0.016      0.032      0.020      0.006     -0.014      0.006     -0.001     -0.014      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 98506091
     3.000      2.000          *     -0.746     -0.949     -1.456      0.476     -2.937     -0.500     -0.312          *          *     -0.355     -0.451     -0.693     -1.397     -0.238     -0.149          *     -0.238      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 96716091
     3.000      0.000     -0.903     -0.746      0.919     -0.180      0.998     -0.020     -0.500          *          *     -0.901     -0.744      0.916     -0.179     -0.020     -0.499          *          *     -0.499      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 98646127
     3.000      0.000     -0.173     -0.129      0.904      1.218      1.741      1.063     -0.500     -0.050     -0.024     -0.300     -0.225      1.573      2.121      1.851     -0.870     -0.087     -0.042     -0.870      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 91506949
     3.000      1.000      0.221     -0.746     -0.166     -1.908     -2.023      0.397     -0.500      0.000      0.976     -0.448      1.509      0.337      3.860     -0.802      1.012      0.000     -1.974      1.012      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 97504003
     3.000      1.000      0.532     -0.746      0.115     -3.024      1.134     -0.437      0.500     -0.103      0.976      0.603     -0.846      0.131     -3.429     -0.495      0.567     -0.116      1.106     -0.567      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 96506697
     3.000      2.000      1.156     -0.746      1.151     -1.511      1.601     -0.603      0.500     -0.495     -1.024      1.852     -1.194      1.843     -2.420     -0.966      0.801     -0.792     -1.640      0.801      1.000      0.500      0.000      0.000      0.000      0.000      0.000 99506791
     3.000      2.000      1.079     -0.746      0.106     -0.235     -0.297      0.397      0.500      0.681      1.476     -0.320      0.221     -0.032      0.070     -0.118     -0.148     -0.202     -0.438      0.148      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 96576848
     3.000      1.000     -1.152     -0.129      0.651      0.587     -1.457     -0.020     -0.500      0.549      0.476      1.679      0.188     -0.949     -0.855      0.029      0.729     -0.800     -0.693      0.729      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 97506594
     3.000      1.000     -0.432     -0.746      0.379     -2.087      0.579      1.563      0.500     -0.103      0.476     -0.251     -0.432      0.219     -1.209      0.906      0.290     -0.059      0.276     -0.290      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 97506194
     3.000      1.000      0.956     -0.746      1.959      0.396      1.698     -3.270      0.500          *     -3.024      1.623     -1.266      3.326      0.673     -5.553      0.849          *     -5.135     -0.849      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 95714023
     3.000      2.000     -2.451     -0.746      0.646      0.011     -0.032      1.147      0.500     -1.634      1.976      0.080      0.024     -0.021      0.000     -0.037     -0.016      0.053     -0.064      0.016      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 91576299
     3.000      2.000      0.066      1.792     -0.136      0.966      0.219      0.813     -0.500     -0.050     -1.024      0.015      0.392     -0.030      0.211      0.178     -0.109     -0.011     -0.224     -0.109      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 95506348
     3.000      2.000      0.708     -0.712      0.131      1.002      1.125     -1.687     -0.500     -0.669     -0.524      0.796     -0.801      0.148      1.128     -1.898     -0.563     -0.753     -0.590     -0.563      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 96544304
     3.000      1.000      0.482     -0.746      0.883     -0.143     -0.806     -1.270      0.500          *      0.976     -0.388      0.601     -0.712      0.115      1.023     -0.403          *     -0.786     -0.403      0.000      0.500      0.000      1.000      0.000      0.000      0.000 99886999
     3.000      2.000      0.221     -0.746      0.349     -0.414     -1.513     -0.770     -0.500      0.397      0.476     -0.335      1.129     -0.528      0.627      1.165      0.757     -0.601     -0.720      0.757      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 91886947
     3.000      1.000      0.358      0.287      1.444      0.036      1.164      0.063     -0.500     -0.187      1.476      0.417      0.333      1.680      0.042      0.074     -0.582     -0.218      1.717     -0.582      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 91676658
     3.000      2.000     -2.353     -0.746      0.666     -1.987     -0.049      0.397      0.500     -0.025     -0.524      0.116      0.037     -0.033      0.098     -0.019     -0.025      0.001      0.026      0.025      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 99576991
     3.000      2.000      0.551      0.194      1.959      1.434      0.719      1.730     -0.500     -0.669     -0.024      0.396      0.140      1.409      1.032      1.244     -0.360     -0.481     -0.018     -0.360      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 98575403
     3.000      1.000      1.069      0.487      1.419     -0.198      0.331      0.147      0.500          *     -1.524      0.354      0.162      0.470     -0.066      0.049      0.166          *     -0.505     -0.166      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 91886948
     3.000      1.000     -0.639      0.137     -0.439     -0.072     -0.413      0.730      0.500     -0.578     -1.024      0.264     -0.057      0.181      0.030     -0.302     -0.207      0.239      0.423     -0.207      0.000      0.500      0.000      1.000      0.000      0.000      0.000 94506896
     3.000      2.000      0.938      0.559      1.157      1.218     -1.063     -0.770      0.500      0.115     -1.024     -0.997     -0.594     -1.230     -1.295      0.819     -0.532     -0.122      1.089      0.532      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 57256199
     1.000      0.000     -3.619     -0.453     -2.782     -0.926      0.300      2.063     -0.500      1.304      1.976     -1.084     -0.136     -0.833     -0.277      0.618     -0.150      0.391      0.592     -0.150      0.000     -0.500      1.000      0.000      0.000      1.000      0.000 99575330
     3.000      2.000     -2.025      0.781          *      1.434      2.104      1.313      0.500      0.604     -0.524     -4.262      1.642          *      3.018      2.763      1.052      1.271     -1.103     -1.052      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 95576348
     3.000      1.000      0.429     -0.746      1.141     -0.558     -1.837      0.897      0.500      0.902      1.476     -0.787      1.370     -2.097      1.025     -1.647     -0.919     -1.656     -2.711      0.919      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 99676753
     3.000      0.000     -0.731     -0.078          *     -0.811      0.190      1.647      0.500     -0.622      0.976     -0.139     -0.015          *     -0.154      0.314      0.095     -0.119      0.186     -0.095      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 93506498
     3.000      0.000      0.482      0.862     -2.752      1.002     -0.597      0.813     -0.500          *     -0.524     -0.288     -0.515      1.644     -0.598     -0.486      0.299          *      0.313      0.299      1.000     -0.500      1.000      0.000      0.000      0.000      0.000 96506897
     3.000      2.000      0.569      0.164      0.115      0.750      0.183     -0.770     -0.500          *          *      0.104      0.030      0.021      0.137     -0.141     -0.092          *          *     -0.092      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 91574110
     3.000      0.000     -0.395      0.852     -0.162      1.434      1.872     -0.020     -0.500      0.093     -1.024     -0.738      1.595     -0.303      2.684     -0.038     -0.936      0.174     -1.917     -0.936      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 93576345
     3.000      1.000     -0.531      0.215          *      0.460      0.928      1.730     -0.500      0.218     -1.024     -0.493      0.199          *      0.427      1.606     -0.464      0.203     -0.951     -0.464      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 92506794
     3.000      2.000      0.667     -0.746     -0.380      0.374     -1.113      0.730     -0.500     -0.455      1.976     -0.743      0.830      0.423     -0.416     -0.812      0.556      0.507     -2.199     -0.556      0.000      0.500      0.000      0.000      0.000      0.000      0.000 91576394
     3.000      1.000      0.849     -0.746      0.878     -0.811     -0.341     -2.437      0.500     -1.922     -1.024     -0.289      0.254     -0.299      0.276      0.830     -0.170      0.655      0.349      0.170      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 94719279
     3.000      2.000     -0.632     -0.186      0.120     -1.518     -0.409     -0.020     -0.500          *     -0.524      0.258      0.076     -0.049      0.621      0.008      0.204          *      0.214      0.204      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 98576397
     3.000      2.000      0.343     -0.099          *      1.182     -0.278      1.813     -0.500      0.643     -1.024     -0.096      0.027          *     -0.329     -0.505      0.139     -0.179      0.285      0.139      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 96506993
     3.000      2.000     -0.272     -0.746     -0.913     -2.340     -2.053      1.063      0.500          *     -0.524      0.558      1.531      1.875      4.803     -2.183     -1.026          *      1.077      1.026      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 98506697
     3.000      2.000      0.856     -0.746      0.883      0.587     -0.888     -1.353     -0.500      0.902      0.976     -0.760      0.662     -0.785     -0.521      1.202      0.444     -0.801     -0.867      0.444      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 96576645
     3.000      0.000     -0.191     -0.099      0.630      0.966      0.414      0.230     -0.500     -0.130     -0.024     -0.079     -0.041      0.261      0.399      0.095     -0.207     -0.054     -0.010     -0.207      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 97576493
     3.000      0.000      0.712      3.147     -0.698      0.966      3.687      1.230     -0.500      0.218      0.476      2.626     11.602     -2.573      3.560      4.535     -1.843      0.805      1.754     -1.843      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 93506995
     3.000      0.000      0.392     -0.746     -0.116      1.218     -0.557     -0.520     -0.500      0.617      0.476     -0.218      0.415      0.065     -0.678      0.289      0.278     -0.344     -0.265      0.278      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 91575296
     3.000      0.000     -0.119      2.403      0.388      1.182      0.101      1.813     -0.500          *     -1.024     -0.012      0.243      0.039      0.119      0.183     -0.051          *     -0.104     -0.051      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 91546992
     3.000      0.000     -0.677      1.128      0.096      1.218      1.854      1.647     -0.500          *      0.976     -1.255      2.091      0.177      2.258      3.052     -0.927          *      1.809     -0.927      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 94506399
     3.000      1.000      1.191     -0.746      0.888      1.218     -0.403     -2.937      0.500     -0.669     -2.024     -0.480      0.300     -0.358     -0.491      1.183     -0.201      0.269      0.815      0.201      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 57127241
     3.000      0.000      0.666      1.145      0.626      0.497     -0.093     -1.520      0.500     -0.418     -0.024     -0.062     -0.106     -0.058     -0.046      0.141     -0.046      0.039      0.002      0.046      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 57136630
     3.000      0.000      0.941      1.104      1.157      0.073     -1.394     -0.187      0.500     -0.622     -2.024     -1.311     -1.539     -1.612     -0.102      0.260     -0.697      0.868      2.822     -0.697      0.000      0.500      1.000      0.000      0.000      0.000      0.000 57145070
     3.000      2.000      0.343     -0.746      0.919      0.073      0.023     -1.687      0.500      0.549      0.976      0.008     -0.017      0.021      0.002     -0.039      0.011      0.013      0.022     -0.011      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 57145151
     1.000      0.000      0.104     -0.109      0.116      0.750      0.446     -3.687     -0.500      0.257     -0.024      0.047     -0.048      0.052      0.334     -1.644     -0.223      0.114     -0.011     -0.223      0.000     -0.500      1.000      0.000      0.000      1.000      0.000 57145647
