     1.000      0.000      1.010     -0.897     -1.080     -2.390      1.580     -0.064     -0.500     -1.258     -0.725      1.596     -1.417     -1.706     -3.776     -0.101     -0.790     -1.987     -1.145      0.790      0.000      1.000      0.000      0.000      0.000      0.500      1.000      0.000      0.000      1.000      0.000 91884919
     1.000      0.000      0.267      0.721     -0.877     -0.450      0.228      0.353     -0.500      1.592     -0.725      0.061      0.164     -0.200     -0.103      0.080     -0.114      0.363     -0.165     -0.114      0.000      1.000      0.000      0.000      0.000     -0.500      1.000      0.000      0.000      1.000      0.000 93578105
     3.000      1.000     -0.110     -0.252      0.527      0.582      1.416      0.186      0.500     -2.510     -1.725     -0.156     -0.357      0.746      0.824      0.263      0.708     -3.553     -2.441      0.708      0.000      1.000      0.000      0.000      0.000      0.500      0.000      1.000      0.000      0.000      0.000 22540752
     3.000      1.000      0.195      1.758     -0.591      1.336     -0.224      2.686      0.500          *     -0.725     -0.044     -0.393      0.132     -0.299     -0.600     -0.112          *      0.162      0.112      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 94575952
     3.000      2.000      0.817     -0.199      1.009     -0.679      1.492     -1.147     -0.500     -1.124     -0.725      1.219     -0.297      1.506     -1.012     -1.711     -0.746     -1.677     -1.081      0.746      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 11574211
     3.000      2.000     -0.118     -0.284      1.618     -0.898     -0.809     -2.981      0.500      0.907      2.275      0.095      0.230     -1.309      0.726      2.411     -0.404     -0.734     -1.840      0.404      0.000      1.000      0.000      1.000      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 94719930
     3.000      2.000      0.126     -0.897      0.771      0.623      0.341      0.103     -0.500     -0.806     -0.725      0.043     -0.306      0.263      0.212      0.035     -0.170     -0.275     -0.247      0.170      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 90590358
     3.000      2.000      1.010     -0.559     -0.149      0.209      0.930     -2.481     -0.500      1.191      1.275      0.939     -0.520     -0.138      0.194     -2.307     -0.465      1.108      1.186      0.465      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 98713806
     3.000      2.000      0.724      0.333      0.316      0.820     -0.925     -1.981      0.500      0.055      1.275     -0.670     -0.308     -0.293     -0.759      1.832     -0.463     -0.051     -1.180      0.463      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 91572387
     3.000      2.000     -0.089      1.698      0.078      0.582     -0.424     -1.231      0.500     -0.025      0.275      0.038     -0.720     -0.033     -0.247      0.522     -0.212      0.011     -0.117     -0.212      0.000      1.000      1.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 94574937
     3.000      2.000      1.010     -0.897      0.544      1.336     -2.140     -0.397      0.500      0.015     -1.725     -2.162      1.920     -1.164     -2.859      0.850     -1.070     -0.033      3.691     -1.070      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 94713002
     3.000      1.000      0.773      0.414      0.098      0.226     -0.058     -2.147      0.500      0.625     -0.725     -0.045     -0.024     -0.006     -0.013      0.124     -0.029     -0.036      0.042      0.029      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 99718312
     3.000      0.000     -0.011      1.811      0.070     -0.044     -1.136      2.436     -0.500      0.231      1.275      0.013     -2.057     -0.079      0.050     -2.767      0.568     -0.262     -1.449      0.568      0.000      1.000      0.000      0.000      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 99570486
     3.000      0.000     -0.551      0.386      0.763      0.186      2.134      0.186     -0.500     -0.901     -1.725     -1.176      0.825      1.629      0.397      0.397     -1.067     -1.923     -3.681      1.067      0.000      1.000      0.000      0.000      0.000      0.500      1.000      0.000      0.000      0.000      0.000 91884912
     3.000      0.000      0.075      0.721     -0.171      1.098     -1.755      2.269     -0.500     -2.510          *     -0.132     -1.265      0.301     -1.928     -3.983      0.878      4.406          *      0.878      0.000      1.000      0.000      0.000      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 96575223
     3.000      1.000      1.010     -0.897     -1.986     -1.849     -2.026      2.519      0.500          *     -0.725     -2.047      1.818      4.024      3.747     -5.105     -1.013          *      1.468     -1.013      0.000      1.000      0.000      0.000      0.000      0.500      0.000      1.000      0.000      0.000      0.000 99574810
     3.000      1.000      0.785     -0.312      0.553      1.336     -2.119     -2.981     -0.500      1.251     -0.725     -1.664      0.661     -1.172     -2.831      6.316      1.059     -2.651      1.535     -1.059      0.000      1.000      0.000      0.000      0.000      0.500      0.000      1.000      0.000      0.000      0.000 24608376
     3.000      2.000     -0.621     -0.665      1.250     -2.878     -0.267      2.103     -0.500      0.231     -0.725      0.166      0.177     -0.333      0.767     -0.561      0.133     -0.061      0.193     -0.133      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 92578902
     3.000      1.000     -2.103     -0.312     -2.491     -0.957      0.849     -0.897      0.500      0.380     -0.225     -1.786     -0.265     -2.115     -0.813     -0.762      0.425      0.323     -0.191     -0.425      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 93716299
     3.000      1.000      0.933     -0.897      1.242      0.709      1.461     -2.981      0.500      0.015     -1.225      1.362     -1.310      1.813      1.036     -4.353      0.730      0.023     -1.788     -0.730      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 96718201
     1.000      0.000      0.766     -0.416     -0.364      0.344      1.111     -1.731     -0.500          *     -0.725      0.852     -0.462     -0.404      0.383     -1.924     -0.556          *     -0.805      0.556      0.000      1.000      0.000      0.000      0.000      0.500      1.000      0.000      0.000      1.000      0.000 91884994
     3.000      2.000      1.010      0.968      0.983      1.058      0.634      2.186      0.500      1.412     -0.725      0.640      0.613      0.623      0.670      1.385      0.317      0.895     -0.459      0.317      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 91586999
     3.000      0.000      0.197     -0.220      1.483      1.098      0.583     -1.397     -0.500     -0.806     -0.725      0.115     -0.128      0.864      0.640     -0.814     -0.291     -0.470     -0.422     -0.291      0.000      1.000      0.000      0.000      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 92715321
     3.000      0.000      0.774      0.671     -0.667     -0.663     -0.069     -0.981     -0.500      0.380     -0.725     -0.054     -0.047      0.046      0.046      0.068      0.035     -0.026      0.050      0.035      0.000      1.000      0.000      0.000      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 91713109
     2.000      2.000     -0.089      2.036      0.544      1.098      2.196     -1.231      0.500          *     -0.725     -0.196      4.472      1.195      2.412     -2.703      1.098          *     -1.591      1.098      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      1.000 98718121
     3.000      2.000      0.541     -0.897      0.298      0.344      1.291      1.269     -0.500      1.412     -0.725      0.699     -1.158      0.385      0.445      1.639     -0.645      1.822     -0.935      0.645      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 93578003
     3.000      0.000      0.570     -0.897      1.031     -0.656     -0.687      2.019     -0.500      0.822      0.275     -0.391      0.616     -0.709      0.450     -1.388      0.344     -0.565     -0.189     -0.344      0.000      1.000      0.000      0.000      0.000      0.500      1.000      0.000      0.000      0.000      0.000 91506793
     2.000      2.000      1.010      0.048     -0.399      0.582      0.689     -2.231     -0.500     -0.431     -0.725      0.696      0.033     -0.275      0.401     -1.537     -0.344     -0.297     -0.499      0.344      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      1.000 92714112
     3.000      1.000     -0.167     -0.897     -1.817      0.542      0.727     -1.647      0.500          *      2.275     -0.121     -0.652     -1.321      0.394     -1.198      0.364          *      1.655     -0.364      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 92575944
     3.000      2.000     -0.089     -0.897      0.303      0.860      1.056     -1.147      0.500     -0.806     -0.725     -0.094     -0.947      0.320      0.909     -1.212      0.528     -0.851     -0.765      0.528      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 95578886
     3.000      2.000      0.303      1.021     -0.373     -0.608     -0.244      3.436     -0.500      0.380          *     -0.074     -0.249      0.091      0.149     -0.839      0.122     -0.093          *     -0.122      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 98576695
     3.000      1.000      0.795      2.703     -0.633     -0.957     -0.774      1.769      0.500          *     -0.725     -0.615     -2.092      0.490      0.741     -1.370     -0.387          *      0.561     -0.387      0.000      1.000      0.000      0.000      0.000      0.500      0.000      1.000      0.000      0.000      0.000 96888905
     3.000      1.000     -0.722     -0.897      1.224      1.098      0.064      0.353     -0.500     -0.259     -0.725     -0.046     -0.057      0.078      0.070      0.023     -0.032     -0.017     -0.046      0.032      0.000      1.000      0.000      0.000      0.000      0.500      0.000      1.000      0.000      0.000      0.000 97577783
     3.000      0.000      0.541     -0.897     -0.176      0.860     -1.177     -1.397     -0.500     -1.124     -0.725     -0.637      1.056      0.207     -1.013      1.645      0.589      1.323      0.853     -0.589      0.000      1.000      0.000      0.000      0.000      0.500      1.000      0.000      0.000      0.000      0.000 90714016
     3.000      1.000     -0.089     -0.559     -0.166     -1.534     -1.140     -2.981     -0.500     -0.901     -0.725      0.102      0.637      0.189      1.748      3.397      0.570      1.027      0.826     -0.570      0.000      1.000      0.000      0.000      0.000      0.500      0.000      1.000      0.000      0.000      0.000 95715228
     3.000      1.000      1.045     -0.897      1.943      1.098      0.071      2.436      0.500          *      0.775      0.074     -0.064      0.138      0.078      0.174      0.036          *      0.055     -0.036      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 90575242
     3.000      1.000      1.045     -0.231      0.531      0.709     -2.154      1.353     -0.500      1.550      1.275     -2.251      0.497     -1.144     -1.528     -2.913      1.077     -3.338     -2.747      1.077      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 99504107
     3.000      2.000     -3.124     -0.559      0.303      0.542     -0.084      0.853     -0.500     -0.208     -0.725      0.262      0.047     -0.025     -0.046     -0.072      0.042      0.017      0.061     -0.042      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 92574094
     3.000      2.000     -2.004     -0.861     -1.091      0.860     -2.617      0.686      0.500      0.262     -2.725      5.246      2.255      2.856     -2.252     -1.796     -1.309     -0.687      7.131     -1.309      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 92576892
